"restaurant_name","cnt","avg_rating","avg_price","avg_delivery_time"
"Bombay Bhel Puri, Chaat And Chinese",1,4.400000095367432,150.0,38.0
"Bombay Chat Bhelpuri Since 1960",1,4.400000095367432,200.0,15.0
"Bombay Fruit Cream",1,4.400000095367432,100.0,15.0
"Bombaysthan",1,4.400000095367432,200.0,32.0
"Bon Bon Ice Creams",1,4.400000095367432,100.0,31.0
"Boojee Cafe",1,4.400000095367432,150.0,42.0
"Bossqueen",2,4.400000095367432,150.0,21.0
"Bossqueen Scooper n Shakker",1,4.400000095367432,150.0,20.0
"Bowl Story",1,4.400000095367432,300.0,34.0
"Box Biryani",1,4.400000095367432,150.0,21.0
"Brahmin's Cafe",1,4.400000095367432,200.0,22.0
"Brewgarten",1,4.400000095367432,150.0,19.0
"Brijbhog Misthan Bhandar",1,4.400000095367432,150.0,23.0
"Brijwasi Mishthan Bhandar",1,4.400000095367432,350.0,16.0
"Brijwasi Mistanna Bhandar",1,4.400000095367432,100.0,20.0
"Brown & Cream Parlour",1,4.400000095367432,200.0,18.0
"Brown Butter",1,4.400000095367432,100.0,29.0
"Brubeck Bakery",1,4.400000095367432,150.0,17.0
"Budapest Bake Inn",1,4.400000095367432,250.0,44.0
"Buffet Tree",1,4.400000095367432,200.0,28.0
"Bunnu Kitchen",1,4.400000095367432,250.0,34.0
"Burger Engineers",1,4.400000095367432,250.0,28.0
"Burger Paaji - All Punjabi Burgers",1,4.400000095367432,150.0,54.0
"BurgerZilla Gourmet Burger",1,4.400000095367432,450.0,50.0
"Buzz",1,4.400000095367432,200.0,42.0
"By 2 Coffee",1,4.400000095367432,200.0,27.0
"Cafe BMG",1,4.400000095367432,200.0,32.0
"Café Drifter",1,4.400000095367432,250.0,68.0
"Cafe Early",1,4.400000095367432,150.0,45.0
"Cafe Frespresso",1,4.400000095367432,150.0,29.0
"Cafe Goodluck",1,4.400000095367432,100.0,26.0
"Cafe Ice Magic",1,4.400000095367432,200.0,27.0
"Cafe Jc's",1,4.400000095367432,200.0,32.0
"Cafe Mysore",1,4.400000095367432,200.0,22.0
"Cafe Niloufer",1,4.400000095367432,100.0,44.0
"Cafe Nish",1,4.400000095367432,50.0,28.0
"Cafe Old Skool",1,4.400000095367432,150.0,50.0
"Cafe The Pepper Lounge",1,4.400000095367432,150.0,38.0
"Cafe Village Highway",1,4.400000095367432,250.0,33.0
"Cafeshala",1,4.400000095367432,100.0,41.0
"Caffein Cafe",1,4.400000095367432,200.0,31.0
"Cake Bliss",1,4.400000095367432,400.0,33.0
"Cake Bro",1,4.400000095367432,150.0,42.0
"Cake Carnival Live Cake",1,4.400000095367432,400.0,24.0
"Cake Oven",1,4.400000095367432,100.0,29.0
"Cake's Treat",1,4.400000095367432,50.0,26.0
"Camp Purohit Sweets",1,4.400000095367432,100.0,20.0
"Campari",1,4.400000095367432,100.0,44.0
"Cane Magic",1,4.400000095367432,200.0,28.0
"Canjskheer",1,4.400000095367432,150.0,29.0
"Captions Burger",1,4.400000095367432,100.0,42.0
"Carnatic Cafe",1,4.400000095367432,100.0,35.0
"Cash N Carry's Red Chili Dabeli & Vadapav",1,4.400000095367432,100.0,26.0
"Castle Grill",1,4.400000095367432,200.0,27.0
"Catch 22",1,4.400000095367432,100.0,24.0
"Celebration The Cake Shop",1,4.400000095367432,250.0,18.0
"Celejor",1,4.400000095367432,100.0,17.0
"Chaatwich",1,4.400000095367432,100.0,42.0
"Chai Garam Cafe",1,4.400000095367432,100.0,29.0
"Chai World",1,4.400000095367432,150.0,32.0
"Chaitanya",1,4.400000095367432,100.0,28.0
"Chandrakala Sweets",1,4.400000095367432,100.0,24.0
"Chandu Halwai",1,4.400000095367432,200.0,17.0
"Chang Mai",1,4.400000095367432,300.0,45.0
"Charan Juice & Confectionery",1,4.400000095367432,150.0,24.0
"Charcoal Kebaberie",1,4.400000095367432,100.0,53.0
"Charlie Bakery",1,4.400000095367432,100.0,24.0
"Chaudhary Fast Food",1,4.400000095367432,150.0,22.0
"Chaurasia Paan Parlour Shop",1,4.400000095367432,350.0,18.0
"Chawla Nutri Kulcha",1,4.400000095367432,40.0,16.0
"Cheeky Chicken",1,4.400000095367432,100.0,56.0
"Cheers",1,4.400000095367432,100.0,19.0
"Cheezy Omelettes",1,4.400000095367432,300.0,38.0
"Chick In Fried Chicken",1,4.400000095367432,100.0,48.0
"Chin Chin Chu",1,4.400000095367432,100.0,47.0
"Layered With Love",1,4.400000095367432,150.0,40.0
"Lazeez Kathi Rolls",1,4.400000095367432,150.0,31.0
"Le Amritam - Dine & Mime",1,4.400000095367432,250.0,24.0
"Le Hallmark Cafe & Eatery",1,4.400000095367432,200.0,20.0
"Le Patisse",1,4.400000095367432,150.0,29.0
"Le Plaisir",1,4.400000095367432,250.0,30.0
"Lean On - The Fit Food Hub",1,4.400000095367432,150.0,32.0
"LeDa Cafe",1,4.400000095367432,100.0,30.0
"Leo Desserts",1,4.400000095367432,300.0,19.0
"Level 5 - Terrace Restro & Cafe",1,4.400000095367432,300.0,39.0
"Like Italy",1,4.400000095367432,150.0,51.0
"Liminos",1,4.400000095367432,100.0,31.0
"Little Monkey",1,4.400000095367432,150.0,34.0
"Lovely's Baker Street",1,4.400000095367432,250.0,43.0
"Luscious Paratha",1,4.400000095367432,100.0,47.0
"M5 Bakers",1,4.400000095367432,100.0,75.0
"Mad About Coffee",1,4.400000095367432,300.0,24.0
"Maddi Refreshment",1,4.400000095367432,200.0,20.0
"Maddi's Chole Bhature",1,4.400000095367432,150.0,29.0
"Madhu Shree Rotti Mane",1,4.400000095367432,100.0,28.0
"Madhuram Surati Locha",1,4.400000095367432,50.0,19.0
"Madhurima Sweets",1,4.400000095367432,150.0,29.0
"Madurai Vilakkuthoon Hanifa Jigarthanda",1,4.400000095367432,100.0,18.0
"Magic Flames",1,4.400000095367432,250.0,43.0
"Magnolia Bakery",1,4.400000095367432,100.0,37.0
"Mahadev Lassi",1,4.400000095367432,100.0,14.0
"Mahi's Kitchen",1,4.400000095367432,250.0,39.0
"Majghar",1,4.400000095367432,50.0,36.0
"Maji Sagar",1,4.400000095367432,200.0,47.0
"Makachiyude Payasakada",1,4.400000095367432,200.0,23.0
"Malt",1,4.400000095367432,200.0,30.0
"Mama Biryani",1,4.400000095367432,100.0,32.0
"Mambalams Venkateshwara Boli Stall",1,4.400000095367432,100.0,54.0
"Manmohan Samosa",1,4.400000095367432,50.0,22.0
"Manoj Misthan Bhandar",1,4.400000095367432,100.0,26.0
"Manoj Sweets",1,4.400000095367432,100.0,21.0
"Marz - O - Rin",1,4.400000095367432,100.0,22.0
"Masala Pot",1,4.400000095367432,200.0,24.0
"Maskawala & Co.",1,4.400000095367432,100.0,32.0
"Masqati Ice Cream",2,4.400000095367432,225.0,25.5
"May Flower - Hotel The Westend",1,4.400000095367432,300.0,26.0
"Medovika Bakers",1,4.400000095367432,250.0,34.0
"Meemee's",1,4.400000095367432,200.0,19.0
"Meena Bakery",1,4.400000095367432,100.0,41.0
"Meera Hut",1,4.400000095367432,100.0,32.0
"Meggie King",1,4.400000095367432,200.0,33.0
"Meghana Foods",1,4.400000095367432,150.0,27.0
"Merwans Cake Stop",2,4.400000095367432,75.0,24.5
"Mexican Tapas Bar - Gourmet Cloud Kitchen",1,4.400000095367432,150.0,25.0
"MFC - Mister Fried Chicken",1,4.400000095367432,350.0,27.0
"MGM Bakery",1,4.400000095367432,200.0,45.0
"Mhow Kulfi By Lala Agre Wale",1,4.400000095367432,150.0,17.0
"Micro Cafe",1,4.400000095367432,150.0,26.0
"Milan Samosa",1,4.400000095367432,250.0,25.0
"Milan Sweets And Namkeen",1,4.400000095367432,200.0,21.0
"Minerva Cafe",1,4.400000095367432,300.0,23.0
"Minerva Sweets",2,4.400000095367432,225.0,42.5
"Mini Hut",1,4.400000095367432,300.0,44.0
"Mintiz N Foodie Kitchen",1,4.400000095367432,500.0,31.0
"Minty - The Cake Shop",1,4.400000095367432,150.0,23.0
"Mirch Masala - Hotel Marrion",1,4.400000095367432,100.0,36.0
"Miss Baker's",1,4.400000095367432,250.0,22.0
"Mitro Food Cafe",1,4.400000095367432,50.0,26.0
"Mizo Kitchen",1,4.400000095367432,200.0,52.0
"MJ Oven",1,4.400000095367432,100.0,27.0
"MKOP",1,4.400000095367432,150.0,17.0
"Moets Kulfi",2,4.400000095367432,175.0,38.0
"Moon Tree Cafe- Sayaji Hotel",1,4.400000095367432,100.0,37.0
"Morbiwala Sweets And Farsan Mart",1,4.400000095367432,50.0,44.0
"Moris Food Court",1,4.400000095367432,50.0,18.0
"Mounika Mess And Curries Point",1,4.400000095367432,250.0,19.0
"Mr Haleem Foods",1,4.400000095367432,150.0,19.0
"Mr Singh's Kitchen",1,4.400000095367432,200.0,46.0
"Mr. & Mrs. Vada",1,4.400000095367432,250.0,29.0
"Mr. Baker’s Live Puff",1,4.400000095367432,100.0,33.0
"Mr. Brown",1,4.400000095367432,200.0,37.0
"Mr. Royal Cake Shop & Bakery",1,4.400000095367432,250.0,33.0
"MS Bakery & Sweets",1,4.400000095367432,150.0,29.0
"Muffins By Express Hotel",1,4.400000095367432,200.0,18.0
"Multi Spice",1,4.400000095367432,150.0,35.0
"Mumbai Wadapav Center",1,4.400000095367432,300.0,21.0
"Muni Pendawala",1,4.400000095367432,100.0,15.0
"Munu Bhai Tea Stall",1,4.400000095367432,100.0,28.0
"Musk Saffron Cafe & Restaurant",1,4.400000095367432,250.0,30.0
"Muskan Fast Food And Caterers",1,4.400000095367432,100.0,38.0
"Mutton Bhakri",1,4.400000095367432,200.0,34.0
"Myfroyoland Premium Frozen Yoghurt",1,4.400000095367432,350.0,17.0
"Mystic Grill Cafe",1,4.400000095367432,200.0,42.0
"N M R'S Uptown",1,4.400000095367432,100.0,34.0
"Nagarjuna",1,4.400000095367432,200.0,29.0
"Nagbrahma Hut",1,4.400000095367432,150.0,27.0
"Naivedya",1,4.400000095367432,150.0,21.0
"Naivedyam",2,4.400000095367432,275.0,26.5
"Nandan Bakery",1,4.400000095367432,50.0,28.0
"Narayan Chaat Bhandar",1,4.400000095367432,150.0,22.0
"Narayan Lassi Bhandar",1,4.400000095367432,150.0,30.0
"Narmada Chain of Restaurants",1,4.400000095367432,100.0,38.0
"10 Muffins",1,4.400000095367432,600.0,37.0
"11To11",1,4.400000095367432,100.0,25.0
"1947",1,4.400000095367432,200.0,48.0
"22 Constanzaa",1,4.400000095367432,200.0,46.0
"24 Carats Mithai Magic",1,4.400000095367432,100.0,24.0
"3 Coins",1,4.400000095367432,450.0,30.0
"6 Ballygunge Place Take Away",1,4.400000095367432,50.0,26.0
"70 Percent Diet",1,4.400000095367432,150.0,37.0
"8th Day Cafe & Bakery",2,4.400000095367432,150.0,49.5
"A - One Momo!",1,4.400000095367432,250.0,30.0
"A Gourmesserie",1,4.400000095367432,150.0,41.0
"A.R. Biryani Point",1,4.400000095367432,300.0,18.0
"A1 Parotha",1,4.400000095367432,150.0,33.0
"A1 Samosa",1,4.400000095367432,300.0,25.0
"Aar Kay Vaishno Dhaba",1,4.400000095367432,200.0,25.0
"Aasing's Kitchen",1,4.400000095367432,300.0,48.0
"Abhiruchi Gruh Udyog",1,4.400000095367432,100.0,37.0
"ACS 3",1,4.400000095367432,200.0,33.0
"Ada Sigdi Se",1,4.400000095367432,150.0,34.0
"Afc- Arti Food Court",1,4.400000095367432,200.0,32.0
"Agarwal Caterers",1,4.400000095367432,100.0,21.0
"Agarwal Chaat Corner",1,4.400000095367432,100.0,17.0
"Agra Sweets",1,4.400000095367432,150.0,46.0
"Agra Vala Sweets",1,4.400000095367432,250.0,16.0
"AJ Fast Food And Restaurant",1,4.400000095367432,150.0,40.0
"Ajanta Sweets And Bakes",1,4.400000095367432,100.0,24.0
"Akshar Sweet & Farsan",1,4.400000095367432,50.0,21.0
"AKU'S - The Burger Co.",1,4.400000095367432,100.0,38.0
"Al - Hamza Food",1,4.400000095367432,100.0,23.0
"Al - Harmain Shawarma",1,4.400000095367432,150.0,31.0
"AL Karim Fast Food",1,4.400000095367432,150.0,23.0
"Al Rabea Al Arabi Cafeteria",1,4.400000095367432,350.0,32.0
"Al Taza",2,4.400000095367432,175.0,30.0
"Alam Seek Kabab Center",1,4.400000095367432,200.0,27.0
"Albaik Murga",1,4.400000095367432,150.0,44.0
"All Baked",1,4.400000095367432,200.0,19.0
"Amal Fried Chicken And Wrap",1,4.400000095367432,200.0,37.0
"Amar Punjabi Foods",1,4.400000095367432,150.0,27.0
"Ambica Dalvada Centre",1,4.400000095367432,250.0,20.0
"Ambica Dughdhalay",1,4.400000095367432,300.0,21.0
"Ambika Dalwada",1,4.400000095367432,300.0,29.0
"Ambika Tiffin Center",1,4.400000095367432,200.0,36.0
"Amboo Kitchen",1,4.400000095367432,100.0,65.0
"Amit Sweets & Baker's",1,4.400000095367432,200.0,46.0
"Amma Mess",1,4.400000095367432,200.0,27.0
"Amrapali Restaurant",1,4.400000095367432,200.0,38.0
"Amrit Ice Cream Parlour",1,4.400000095367432,150.0,42.0
"Anand Baker's",1,4.400000095367432,100.0,29.0
"Anand Ji",2,4.400000095367432,100.0,41.5
"Anand Veg",1,4.400000095367432,150.0,34.0
"Ananta Food Court",1,4.400000095367432,250.0,37.0
"Andhra Gunpowder",1,4.400000095367432,300.0,28.0
"Ankurwala Anand Dalwada Centre",1,4.400000095367432,50.0,21.0
"Annapurna Food Service",1,4.400000095367432,100.0,30.0
"Annapurna Marathi Restaurant",1,4.400000095367432,100.0,40.0
"Anna's Cafe",1,4.400000095367432,100.0,26.0
"Apna Indian Pizza",1,4.400000095367432,200.0,33.0
"Apsara Restaurant",1,4.400000095367432,100.0,25.0
"Arasan Ice & Bakery",1,4.400000095367432,200.0,40.0
"Arora Chai",1,4.400000095367432,200.0,36.0
"Arora Chat & Fast Food",1,4.400000095367432,50.0,26.0
"Art Of Dum",1,4.400000095367432,200.0,52.0
"Aruvi Bakery and Sweets",1,4.400000095367432,100.0,27.0
"Aruvi Bakery and Sweets-KTC Nagar Branch",1,4.400000095367432,50.0,19.0
"Asha Tiffins",1,4.400000095367432,100.0,42.0
"Asharfi Kulfi",1,4.400000095367432,100.0,20.0
"Ashirwad Restaurant - Dada Ki Rasoi",1,4.400000095367432,100.0,27.0
"B P M K Lassi & Gajak Bhandar",1,4.400000095367432,50.0,19.0
"B.P.J.P Gajak Bhandar",1,4.400000095367432,100.0,20.0
"Badal Kabab",1,4.400000095367432,200.0,32.0
"Badam And Kaju Ki Jali - The Imperial Sweet House",1,4.400000095367432,150.0,38.0
"Bake ""O"""" Fun""",1,4.400000095367432,100.0,20.0
"Bake Hut",1,4.400000095367432,150.0,14.0
"Bake 'N' Corner",1,4.400000095367432,400.0,37.0
"Bakers Boutique",1,4.400000095367432,300.0,36.0
"Balaji Hotel",1,4.400000095367432,150.0,31.0
"Balaji Mukesh Mithai Bhandar",1,4.400000095367432,100.0,26.0
"Balan's Kamalam Restaurant",1,4.400000095367432,100.0,28.0
"Balaram Mullick & Radharaman Mullick Sweets",1,4.400000095367432,50.0,34.0
"Banarasi Food",1,4.400000095367432,100.0,44.0
"Banarasi Misthan Bhandar",1,4.400000095367432,200.0,27.0
"Banarsi Paan Bhandar",1,4.400000095367432,50.0,17.0
"Banarsi Tea Point",1,4.400000095367432,150.0,29.0
"Banglore Dosa House",1,4.400000095367432,150.0,33.0
"Bappas Pavbhaji",1,4.400000095367432,150.0,21.0
"Barbecue Space Restaurant",1,4.400000095367432,200.0,29.0
"Bayleaf OTG (On The Go)",1,4.400000095367432,100.0,34.0
"Beachville Coffee Roasters",1,4.400000095367432,150.0,42.0
"Beatrix",1,4.400000095367432,100.0,49.0
"Bee Kay Confectioners",1,4.400000095367432,100.0,18.0
"Beertales",1,4.400000095367432,600.0,49.0
"Bera Samosa",1,4.400000095367432,200.0,37.0
"Best Western Ramachandra",1,4.400000095367432,100.0,22.0
"Bhadait Misal",1,4.400000095367432,200.0,26.0
"Bhagat Paan Bhandar",1,4.400000095367432,250.0,30.0
"Bhagat Pavbhajiwala",1,4.400000095367432,100.0,19.0
"Bhagat Snacks & Food",1,4.400000095367432,350.0,29.0
"Bhailal Shivlal Foods",1,4.400000095367432,400.0,15.0
"House Of Pizzas",1,4.400000095367432,150.0,47.0
"Hunger Lovers",1,4.400000095367432,200.0,60.0
"Hungry Tide",1,4.400000095367432,100.0,51.0
"Ice Cream Zone",1,4.400000095367432,450.0,23.0
"Ice Magic",3,4.400000095367432,166.6667,21.0
"IFH - Indian Fried Hub",1,4.400000095367432,250.0,47.0
"Igloo Ice cream",1,4.400000095367432,150.0,29.0
"Informal By Imperfecto",1,4.400000095367432,350.0,23.0
"Infusions - Chocolate Redefined",1,4.400000095367432,150.0,19.0
"Iqbal Cafe",1,4.400000095367432,150.0,16.0
"Irani Non Veg Fast Food",1,4.400000095367432,100.0,18.0
"Ishan Pure Veg",1,4.400000095367432,200.0,27.0
"Italian Slice Pizzeria",1,4.400000095367432,100.0,23.0
"J K Residency",1,4.400000095367432,50.0,28.0
"Jai Hind Lunch Home",1,4.400000095367432,100.0,36.0
"Jai Jinendra Paan Bhandar",1,4.400000095367432,50.0,15.0
"Jain Chat Bhandar",1,4.400000095367432,100.0,46.0
"Jain Namkeens & Sweets",1,4.400000095367432,150.0,26.0
"Jaipur Rasoi",1,4.400000095367432,200.0,24.0
"Jal Mahal Ice Cream Cafe",1,4.400000095367432,150.0,33.0
"Jal Mahal Ice Cream Parlour",1,4.400000095367432,100.0,15.0
"Jalsa Juice",1,4.400000095367432,400.0,27.0
"Jay Bhavani Gola",1,4.400000095367432,200.0,16.0
"Jay Jalaram Dabeli And Sandwich",1,4.400000095367432,250.0,38.0
"Jay Jalaram Ghughra Centre",1,4.400000095367432,250.0,11.0
"Jayastambh Kulfi Center",1,4.400000095367432,100.0,24.0
"JB's",1,4.400000095367432,200.0,37.0
"Jitendra Pure Veg Restaurant",1,4.400000095367432,150.0,21.0
"Johny Hot Dog",1,4.400000095367432,200.0,25.0
"Jojo Momos",1,4.400000095367432,150.0,28.0
"Joos Botal",1,4.400000095367432,200.0,20.0
"Juicemart",1,4.400000095367432,100.0,24.0
"Jungle Safari",1,4.400000095367432,400.0,46.0
"Kaffe Kona",1,4.400000095367432,200.0,41.0
"Kailash Mandir Lassi And Sweets",1,4.400000095367432,200.0,21.0
"Kaka Halwai",1,4.400000095367432,100.0,18.0
"Kaka Halwai Sweet Centre",1,4.400000095367432,200.0,33.0
"Kakaji Corner",1,4.400000095367432,150.0,44.0
"Kalinga Food Express",1,4.400000095367432,100.0,30.0
"Kalita Cafe",1,4.400000095367432,150.0,54.0
"Kanti Sweets",2,4.400000095367432,250.0,23.0
"Kapila Kathi Kebab",1,4.400000095367432,350.0,28.0
"Kapili Restaurant",1,4.400000095367432,250.0,47.0
"Kareem Kababi",1,4.400000095367432,100.0,31.0
"Karnawati Dabeli Centre",1,4.400000095367432,300.0,45.0
"Kathmandu Momos",1,4.400000095367432,300.0,50.0
"KC Bakers",1,4.400000095367432,200.0,34.0
"Kebabs & Curries",1,4.400000095367432,100.0,45.0
"Kent's Fast Food",1,4.400000095367432,150.0,40.0
"Kesharwani Samosa Center",1,4.400000095367432,100.0,30.0
"Ketana",1,4.400000095367432,100.0,53.0
"Khallad Musli",1,4.400000095367432,50.0,31.0
"Khandelwal Mishthan Bhandar",1,4.400000095367432,100.0,31.0
"Khandeshi Bhojanalay",1,4.400000095367432,100.0,15.0
"Khurana BAKERS & GIFT SHOP",1,4.400000095367432,100.0,33.0
"King Khaja Hotel",1,4.400000095367432,150.0,24.0
"Kings Kunafa",1,4.400000095367432,200.0,54.0
"Kings Paan",1,4.400000095367432,200.0,33.0
"Kirpal Dhaba",1,4.400000095367432,200.0,17.0
"Kitchen",1,4.400000095367432,100.0,29.0
"Kiwi Kisan Window",1,4.400000095367432,200.0,31.0
"Koality Sweets & Snacks",1,4.400000095367432,150.0,26.0
"Kohinoor Restaurant",1,4.400000095367432,250.0,30.0
"Kolkata Hazi Biryani",1,4.400000095367432,200.0,30.0
"Kota Kadak Chai",1,4.400000095367432,50.0,22.0
"Kovai Pazhamudhir Nilayam",1,4.400000095367432,50.0,34.0
"Kovai SM Fast Food & Biriyani",1,4.400000095367432,100.0,28.0
"Krishna Family Dhaba",1,4.400000095367432,150.0,23.0
"Krsna Ice-Cream Parlour",1,4.400000095367432,100.0,18.0
"Kruti Coffee",1,4.400000095367432,100.0,40.0
"Kunafa Bytes",2,4.400000095367432,175.0,33.5
"Kunafa House",1,4.400000095367432,150.0,49.0
"Kurry Patta",1,4.400000095367432,150.0,50.0
"Kutta Magic",1,4.400000095367432,150.0,40.0
"Kwality Dhaba",1,4.400000095367432,150.0,40.0
"Kwality Walls Frozen And Dessert Ice Cream Shop",1,4.400000095367432,200.0,24.0
"Kwality Wall's Frozen And Dessert Ice Cream Shop",1,4.400000095367432,150.0,17.0
"Kwalitywall's Frozen Dessert And Ice Cream Shop",1,4.400000095367432,150.0,28.0
"La Farine Patisserie And Cafe",1,4.400000095367432,250.0,24.0
"La Heaven",1,4.400000095367432,250.0,57.0
"Lachhubhai Ganthiyawala - Ganga General & Bakery Store",1,4.400000095367432,100.0,13.0
"Lachhubhai Ganthiyawala - Gangahill",1,4.400000095367432,100.0,9.0
"Ladu Samrat",1,4.400000095367432,200.0,27.0
"Lala Jee's Angeethi",1,4.400000095367432,350.0,33.0
"Lala Ramchandra Sweets",1,4.400000095367432,300.0,28.0
"Lalaram's",1,4.400000095367432,100.0,31.0
"Land Of Cakes",1,4.400000095367432,200.0,27.0
"Forits Pizza",1,4.400000095367432,150.0,36.0
"Freak Baker",1,4.400000095367432,100.0,44.0
"Freaky Burger",1,4.400000095367432,150.0,48.0
"French Cake Shop",1,4.400000095367432,100.0,34.0
"Fresh Baked Goodness",1,4.400000095367432,200.0,40.0
"Frosty Shake",1,4.400000095367432,200.0,23.0
"Fruitto Fresh",1,4.400000095367432,150.0,49.0
"Frutful",1,4.400000095367432,100.0,32.0
"Fuel Blend",1,4.400000095367432,250.0,24.0
"Fusilli Reasons",1,4.400000095367432,250.0,37.0
"Fusion Cloud Kitchen",1,4.400000095367432,300.0,31.0
"G. Pulla Reddy Sweets",1,4.400000095367432,300.0,24.0
"Gaagar",1,4.400000095367432,100.0,18.0
"Gallops Restaurant & Coffee House",1,4.400000095367432,150.0,26.0
"Gangotree",1,4.400000095367432,250.0,43.0
"Garage Bakery And Cafe",1,4.400000095367432,150.0,36.0
"Gaya Singh Lithi",1,4.400000095367432,150.0,15.0
"Gayatri Bhojnalaye",1,4.400000095367432,250.0,27.0
"Ghathi.com",1,4.400000095367432,250.0,36.0
"Ghosh Sweets Corner",1,4.400000095367432,250.0,36.0
"Gigil Cafe",1,4.400000095367432,150.0,33.0
"Gj's - Top 'N' Town",1,4.400000095367432,100.0,21.0
"GK Family Dhaba & Restaurant",1,4.400000095367432,150.0,23.0
"Go Pure Natural Ice Creams",1,4.400000095367432,350.0,32.0
"Goan Swad",1,4.400000095367432,200.0,26.0
"Gogia Shudh Khoya And Paneer Bhandar",1,4.400000095367432,400.0,38.0
"Gokul",1,4.400000095367432,100.0,28.0
"Good Day Sweets & Bakers",1,4.400000095367432,150.0,26.0
"Gopal Sweet House",1,4.400000095367432,250.0,28.0
"Gopaldas Pethe Wale",1,4.400000095367432,150.0,18.0
"Gourav Snacks",1,4.400000095367432,40.0,29.0
"Govinda's Restaurant",1,4.400000095367432,250.0,45.0
"Grand Mom Kitchen",1,4.400000095367432,50.0,38.0
"Green Mantis",1,4.400000095367432,600.0,35.0
"Gulbarga's Mama Puri And Special Snacks",1,4.400000095367432,100.0,22.0
"Gulshan Juice Corner",1,4.400000095367432,100.0,26.0
"Gulu Pizza King",1,4.400000095367432,100.0,24.0
"Gunjan Fast Food",1,4.400000095367432,300.0,37.0
"Gup Shup Thikana",1,4.400000095367432,150.0,41.0
"Gupta Chaat & Fast Food B-1",1,4.400000095367432,200.0,25.0
"Gurukrupa Farsan",1,4.400000095367432,100.0,18.0
"Gurung Momos Sikkim Foods",1,4.400000095367432,150.0,28.0
"Haiku",1,4.400000095367432,300.0,65.0
"Haji Shaheb",1,4.400000095367432,300.0,38.0
"Hariom Dabeli",1,4.400000095367432,100.0,26.0
"Harish Bakery",1,4.400000095367432,100.0,15.0
"Hariya Ji Milk Palace",1,4.400000095367432,100.0,21.0
"Harley's Fine Baking",1,4.400000095367432,350.0,43.0
"Health Bar by S Cube",1,4.400000095367432,150.0,34.0
"Healthy Home Foods",1,4.400000095367432,150.0,31.0
"Heer's Munch Box",1,4.400000095367432,150.0,34.0
"Hello Bakers",1,4.400000095367432,200.0,23.0
"Henry & Wolsey",1,4.400000095367432,100.0,15.0
"Hi King Bakers",1,4.400000095367432,150.0,33.0
"Hia's Cafe",1,4.400000095367432,200.0,61.0
"Hibachi - Hotel Icon",1,4.400000095367432,250.0,38.0
"High On Desserts",1,4.400000095367432,250.0,22.0
"High Point Shawarma",1,4.400000095367432,150.0,34.0
"Hind Kitchen",1,4.400000095367432,200.0,28.0
"Hitesh Sweets",1,4.400000095367432,100.0,33.0
"Hot 100",1,4.400000095367432,150.0,39.0
"Hotel 18 Keys",1,4.400000095367432,100.0,35.0
"Hotel Abinayas Veg",1,4.400000095367432,150.0,33.0
"Hotel Adarsha Palace",1,4.400000095367432,100.0,25.0
"Hotel Aditya- Mahalakshmipuram",1,4.400000095367432,150.0,35.0
"Hotel Akbar Darbar",1,4.400000095367432,100.0,31.0
"Hotel Ananda",1,4.400000095367432,100.0,34.0
"Hotel Apsara",1,4.400000095367432,100.0,33.0
"Hotel Aryaas Grand",1,4.400000095367432,150.0,19.0
"Hotel Charminar",1,4.400000095367432,100.0,26.0
"Hotel Gharana Tree",1,4.400000095367432,100.0,32.0
"Hotel Janatha Deluxe Veg - Pathumudi Soudha",1,4.400000095367432,100.0,29.0
"Hotel Kediyoor Gokula Krishna",1,4.400000095367432,200.0,26.0
"Hotel Keerthy Pure Vegetarian",1,4.400000095367432,100.0,23.0
"Hotel Kubera",1,4.400000095367432,250.0,27.0
"Hotel Madhuban Pure Veg",1,4.400000095367432,200.0,29.0
"Hotel Megha City",1,4.400000095367432,150.0,36.0
"Hotel Nandan - Lords Bowls & Meals",1,4.400000095367432,400.0,37.0
"Hotel Nandan Trans Curry",1,4.400000095367432,150.0,43.0
"Hotel Palimar",1,4.400000095367432,100.0,31.0
"Hotel Palmgrove - Menaka",1,4.400000095367432,250.0,42.0
"Hotel Rajhans",1,4.400000095367432,200.0,18.0
"Hotel Sankam",1,4.400000095367432,150.0,32.0
"Hotel Sri Hariharaputhra",1,4.400000095367432,100.0,26.0
"Hotel Sri Sankara Vilas",1,4.400000095367432,250.0,20.0
"Hotel Udupi Garden",1,4.400000095367432,100.0,35.0
"Hotel Veg Palace",1,4.400000095367432,150.0,24.0
"Hotel Viraj Garden Akkha Masoor",1,4.400000095367432,350.0,23.0
"Hotel WB 40",1,4.400000095367432,100.0,33.0
"House Of Chats",1,4.400000095367432,100.0,40.0
"Shiv Shakti Sweets & Snacks",1,4.400000095367432,200.0,24.0
"Shiva Sai Reddy Sweets & Chaat",1,4.400000095367432,250.0,45.0
"Shiva Vaishno Dhaba",1,4.400000095367432,100.0,33.0
"Shivala Famous Tikki",1,4.400000095367432,200.0,25.0
"Shivsai Fruit Juice Center",1,4.400000095367432,50.0,28.0
"Shobha",1,4.400000095367432,100.0,27.0
"Shobha Juice Bar",1,4.400000095367432,100.0,23.0
"Shree Bheru Nath Pav Bhaji Pulav Center",1,4.400000095367432,150.0,54.0
"Shree Dev Faradi Center",1,4.400000095367432,100.0,32.0
"Shree Ganesh Sweets And Farsan Mart",1,4.400000095367432,100.0,35.0
